rho_lower,rho_upper,log10_tau_lower,log10_tau_upper,certified,selected_k
1.129,1.1685,9.0,9.149999999999999,True,0
1.129,1.1685,9.149999999999999,9.3,True,0
1.129,1.1685,9.3,9.45,True,0
1.129,1.1685,9.45,9.599999999999998,True,0
1.129,1.1685,9.599999999999998,9.75,True,0
1.129,1.1685,9.75,9.899999999999999,True,0
1.129,1.1685,9.899999999999999,10.05,True,0
1.129,1.1685,10.05,10.2,True,0
1.129,1.1685,10.2,10.349999999999998,True,0
1.129,1.1685,10.349999999999998,10.5,True,0
1.129,1.1685,10.5,10.649999999999999,True,0
1.129,1.1685,10.649999999999999,10.8,True,0
1.129,1.1685,10.8,10.95,True,0
1.129,1.1685,10.95,11.099999999999998,True,0
1.129,1.1685,11.099999999999998,11.25,True,0
1.129,1.1685,11.25,11.399999999999999,True,0
1.129,1.1685,11.399999999999999,11.55,True,0
1.129,1.1685,11.55,11.7,True,0
1.129,1.1685,11.7,11.849999999999998,True,0
1.129,1.1685,11.849999999999998,12.0,True,0
1.1685,1.208,-12.0,-11.85,False,-1
1.1685,1.208,-11.85,-11.7,False,-1
1.1685,1.208,-11.7,-11.55,False,-1
1.1685,1.208,-11.55,-11.4,False,-1
1.1685,1.208,-11.4,-11.25,False,-1
1.1685,1.208,-11.25,-11.1,False,-1
1.1685,1.208,-11.1,-10.95,False,-1
1.1685,1.208,-10.95,-10.8,False,-1
1.1685,1.208,-10.8,-10.65,False,-1
1.1685,1.208,-10.65,-10.5,False,-1
1.1685,1.208,-10.5,-10.35,False,-1
1.1685,1.208,-10.35,-10.2,False,-1
1.1685,1.208,-10.2,-10.05,False,-1
1.1685,1.208,-10.05,-9.9,False,-1
1.1685,1.208,-9.9,-9.75,False,-1
1.1685,1.208,-9.75,-9.6,False,-1
1.1685,1.208,-9.6,-9.45,False,-1
1.1685,1.208,-9.45,-9.3,False,-1
1.1685,1.208,-9.3,-9.15,False,-1
1.1685,1.208,-9.15,-9.0,False,-1
1.1685,1.208,-9.0,-8.85,False,-1
1.1685,1.208,-8.85,-8.7,False,-1
1.1685,1.208,-8.7,-8.55,False,-1
1.1685,1.208,-8.55,-8.4,False,-1
1.1685,1.208,-8.4,-8.25,False,-1
1.1685,1.208,-8.25,-8.1,False,-1
1.1685,1.208,-8.1,-7.95,False,-1
1.1685,1.208,-7.95,-7.8,False,-1
1.1685,1.208,-7.8,-7.65,False,-1
1.1685,1.208,-7.65,-7.5,False,-1
1.1685,1.208,-7.5,-7.3500000000000005,False,-1
1.1685,1.208,-7.3500000000000005,-7.2,False,-1
1.1685,1.208,-7.2,-7.05,False,-1
1.1685,1.208,-7.05,-6.9,False,-1
1.1685,1.208,-6.9,-6.75,False,-1
1.1685,1.208,-6.75,-6.6000000000000005,False,-1
1.1685,1.208,-6.6000000000000005,-6.45,False,-1
1.1685,1.208,-6.45,-6.3,False,-1
1.1685,1.208,-6.3,-6.15,False,-1
1.1685,1.208,-6.15,-6.0,False,-1
1.1685,1.208,-6.0,-5.8500000000000005,False,-1
1.1685,1.208,-5.8500000000000005,-5.7,False,-1
1.1685,1.208,-5.7,-5.55,False,-1
1.1685,1.208,-5.55,-5.4,False,-1
1.1685,1.208,-5.4,-5.25,False,-1
1.1685,1.208,-5.25,-5.1000000000000005,False,-1
1.1685,1.208,-5.1000000000000005,-4.95,False,-1
1.1685,1.208,-4.95,-4.800000000000001,False,-1
1.1685,1.208,-4.800000000000001,-4.65,False,-1
1.1685,1.208,-4.65,-4.5,False,-1
1.1685,1.208,-4.5,-4.3500000000000005,False,-1
1.1685,1.208,-4.3500000000000005,-4.2,False,-1
1.1685,1.208,-4.2,-4.050000000000001,False,-1
1.1685,1.208,-4.050000000000001,-3.9000000000000004,False,-1
1.1685,1.208,-3.9000000000000004,-3.75,False,-1
1.1685,1.208,-3.75,-3.5999999999999996,False,-1
1.1685,1.208,-3.5999999999999996,-3.450000000000001,False,-1
1.1685,1.208,-3.450000000000001,-3.3000000000000007,False,-1
1.1685,1.208,-3.3000000000000007,-3.1500000000000004,False,-1
1.1685,1.208,-3.1500000000000004,-3.0,False,-1
1.1685,1.208,-3.0,-2.8499999999999996,False,-1
1.1685,1.208,-2.8499999999999996,-2.700000000000001,False,-1
1.1685,1.208,-2.700000000000001,-2.5500000000000007,False,-1
1.1685,1.208,-2.5500000000000007,-2.4000000000000004,False,-1
1.1685,1.208,-2.4000000000000004,-2.25,False,-1
1.1685,1.208,-2.25,-2.0999999999999996,False,-1
1.1685,1.208,-2.0999999999999996,-1.950000000000001,False,-1
1.1685,1.208,-1.950000000000001,-1.8000000000000007,False,-1
1.1685,1.208,-1.8000000000000007,-1.6500000000000004,False,-1
1.1685,1.208,-1.6500000000000004,-1.5,False,-1
1.1685,1.208,-1.5,-1.3499999999999996,False,-1
1.1685,1.208,-1.3499999999999996,-1.200000000000001,False,-1
1.1685,1.208,-1.200000000000001,-1.0500000000000007,False,-1
1.1685,1.208,-1.0500000000000007,-0.9000000000000004,False,-1
1.1685,1.208,-0.9000000000000004,-0.75,False,-1
1.1685,1.208,-0.75,-0.5999999999999996,False,-1
1.1685,1.208,-0.5999999999999996,-0.45000000000000107,False,-1
1.1685,1.208,-0.45000000000000107,-0.3000000000000007,False,-1
1.1685,1.208,-0.3000000000000007,-0.15000000000000036,False,-1
1.1685,1.208,-0.15000000000000036,0.0,False,-1
1.1685,1.208,0.0,0.15000000000000036,False,-1
1.1685,1.208,0.15000000000000036,0.29999999999999893,False,-1
1.1685,1.208,0.29999999999999893,0.4499999999999993,False,-1
1.1685,1.208,0.4499999999999993,0.5999999999999996,False,-1
1.1685,1.208,0.5999999999999996,0.75,False,-1
1.1685,1.208,0.75,0.9000000000000004,False,-1
1.1685,1.208,0.9000000000000004,1.049999999999999,False,-1
1.1685,1.208,1.049999999999999,1.1999999999999993,False,-1
1.1685,1.208,1.1999999999999993,1.3499999999999996,False,-1
1.1685,1.208,1.3499999999999996,1.5,False,-1
1.1685,1.208,1.5,1.6500000000000004,False,-1
1.1685,1.208,1.6500000000000004,1.799999999999999,False,-1
1.1685,1.208,1.799999999999999,1.9499999999999993,False,-1
1.1685,1.208,1.9499999999999993,2.0999999999999996,False,-1
1.1685,1.208,2.0999999999999996,2.25,False,-1
1.1685,1.208,2.25,2.3999999999999986,False,-1
1.1685,1.208,2.3999999999999986,2.549999999999999,False,-1
1.1685,1.208,2.549999999999999,2.6999999999999993,False,-1
1.1685,1.208,2.6999999999999993,2.8499999999999996,False,-1
1.1685,1.208,2.8499999999999996,3.0,False,-1
1.1685,1.208,3.0,3.1499999999999986,False,-1
1.1685,1.208,3.1499999999999986,3.299999999999999,False,-1
1.1685,1.208,3.299999999999999,3.4499999999999993,False,-1
1.1685,1.208,3.4499999999999993,3.5999999999999996,False,-1
1.1685,1.208,3.5999999999999996,3.75,False,-1
1.1685,1.208,3.75,3.8999999999999986,False,-1
1.1685,1.208,3.8999999999999986,4.050000000000001,False,-1
1.1685,1.208,4.050000000000001,4.199999999999999,False,-1
1.1685,1.208,4.199999999999999,4.349999999999998,False,-1
1.1685,1.208,4.349999999999998,4.5,False,-1
1.1685,1.208,4.5,4.649999999999999,False,-1
1.1685,1.208,4.649999999999999,4.800000000000001,False,-1
1.1685,1.208,4.800000000000001,4.949999999999999,False,-1
1.1685,1.208,4.949999999999999,5.099999999999998,False,-1
1.1685,1.208,5.099999999999998,5.25,False,-1
1.1685,1.208,5.25,5.399999999999999,False,-1
1.1685,1.208,5.399999999999999,5.550000000000001,False,-1
1.1685,1.208,5.550000000000001,5.699999999999999,False,-1
1.1685,1.208,5.699999999999999,5.849999999999998,False,-1
1.1685,1.208,5.849999999999998,6.0,False,-1
1.1685,1.208,6.0,6.149999999999999,False,-1
1.1685,1.208,6.149999999999999,6.300000000000001,False,-1
1.1685,1.208,6.300000000000001,6.449999999999999,False,-1
1.1685,1.208,6.449999999999999,6.599999999999998,False,-1
1.1685,1.208,6.599999999999998,6.75,False,-1
1.1685,1.208,6.75,6.899999999999999,False,-1
1.1685,1.208,6.899999999999999,7.050000000000001,True,0
1.1685,1.208,7.050000000000001,7.199999999999999,True,0
1.1685,1.208,7.199999999999999,7.349999999999998,True,0
1.1685,1.208,7.349999999999998,7.5,True,0
1.1685,1.208,7.5,7.649999999999999,True,0
1.1685,1.208,7.649999999999999,7.800000000000001,True,0
1.1685,1.208,7.800000000000001,7.949999999999999,True,0
1.1685,1.208,7.949999999999999,8.099999999999998,True,0
1.1685,1.208,8.099999999999998,8.25,True,0
1.1685,1.208,8.25,8.399999999999999,True,0
1.1685,1.208,8.399999999999999,8.55,True,0
1.1685,1.208,8.55,8.7,True,0
1.1685,1.208,8.7,8.849999999999998,True,0
1.1685,1.208,8.849999999999998,9.0,True,0
1.1685,1.208,9.0,9.149999999999999,True,0
1.1685,1.208,9.149999999999999,9.3,True,0
1.1685,1.208,9.3,9.45,True,0
1.1685,1.208,9.45,9.599999999999998,True,0
1.1685,1.208,9.599999999999998,9.75,True,0
1.1685,1.208,9.75,9.899999999999999,True,0
1.1685,1.208,9.899999999999999,10.05,True,0
1.1685,1.208,10.05,10.2,True,0
1.1685,1.208,10.2,10.349999999999998,True,0
1.1685,1.208,10.349999999999998,10.5,True,0
1.1685,1.208,10.5,10.649999999999999,True,0
1.1685,1.208,10.649999999999999,10.8,True,0
1.1685,1.208,10.8,10.95,True,0
1.1685,1.208,10.95,11.099999999999998,True,0
1.1685,1.208,11.099999999999998,11.25,True,0
1.1685,1.208,11.25,11.399999999999999,True,0
1.1685,1.208,11.399999999999999,11.55,True,0
1.1685,1.208,11.55,11.7,True,0
1.1685,1.208,11.7,11.849999999999998,True,0
1.1685,1.208,11.849999999999998,12.0,True,0
1.208,1.2475,-12.0,-11.85,False,-1
1.208,1.2475,-11.85,-11.7,False,-1
1.208,1.2475,-11.7,-11.55,False,-1
1.208,1.2475,-11.55,-11.4,False,-1
1.208,1.2475,-11.4,-11.25,False,-1
1.208,1.2475,-11.25,-11.1,False,-1
1.208,1.2475,-11.1,-10.95,False,-1
1.208,1.2475,-10.95,-10.8,False,-1
1.208,1.2475,-10.8,-10.65,False,-1
1.208,1.2475,-10.65,-10.5,False,-1
1.208,1.2475,-10.5,-10.35,False,-1
1.208,1.2475,-10.35,-10.2,False,-1
1.208,1.2475,-10.2,-10.05,False,-1
1.208,1.2475,-10.05,-9.9,False,-1
1.208,1.2475,-9.9,-9.75,False,-1
1.208,1.2475,-9.75,-9.6,False,-1
1.208,1.2475,-9.6,-9.45,False,-1
1.208,1.2475,-9.45,-9.3,False,-1
1.208,1.2475,-9.3,-9.15,False,-1
1.208,1.2475,-9.15,-9.0,False,-1
1.208,1.2475,-9.0,-8.85,False,-1
1.208,1.2475,-8.85,-8.7,False,-1
1.208,1.2475,-8.7,-8.55,False,-1
1.208,1.2475,-8.55,-8.4,False,-1
1.208,1.2475,-8.4,-8.25,False,-1
1.208,1.2475,-8.25,-8.1,False,-1
1.208,1.2475,-8.1,-7.95,False,-1
1.208,1.2475,-7.95,-7.8,False,-1
1.208,1.2475,-7.8,-7.65,False,-1
1.208,1.2475,-7.65,-7.5,False,-1
1.208,1.2475,-7.5,-7.3500000000000005,False,-1
1.208,1.2475,-7.3500000000000005,-7.2,False,-1
1.208,1.2475,-7.2,-7.05,False,-1
1.208,1.2475,-7.05,-6.9,False,-1
1.208,1.2475,-6.9,-6.75,False,-1
1.208,1.2475,-6.75,-6.6000000000000005,False,-1
1.208,1.2475,-6.6000000000000005,-6.45,False,-1
1.208,1.2475,-6.45,-6.3,False,-1
1.208,1.2475,-6.3,-6.15,False,-1
1.208,1.2475,-6.15,-6.0,False,-1
1.208,1.2475,-6.0,-5.8500000000000005,False,-1
1.208,1.2475,-5.8500000000000005,-5.7,False,-1
1.208,1.2475,-5.7,-5.55,False,-1
1.208,1.2475,-5.55,-5.4,False,-1
1.208,1.2475,-5.4,-5.25,False,-1
1.208,1.2475,-5.25,-5.1000000000000005,False,-1
1.208,1.2475,-5.1000000000000005,-4.95,False,-1
1.208,1.2475,-4.95,-4.800000000000001,False,-1
1.208,1.2475,-4.800000000000001,-4.65,False,-1
1.208,1.2475,-4.65,-4.5,False,-1
1.208,1.2475,-4.5,-4.3500000000000005,False,-1
1.208,1.2475,-4.3500000000000005,-4.2,False,-1
1.208,1.2475,-4.2,-4.050000000000001,False,-1
1.208,1.2475,-4.050000000000001,-3.9000000000000004,False,-1
1.208,1.2475,-3.9000000000000004,-3.75,False,-1
1.208,1.2475,-3.75,-3.5999999999999996,False,-1
1.208,1.2475,-3.5999999999999996,-3.450000000000001,False,-1
1.208,1.2475,-3.450000000000001,-3.3000000000000007,False,-1
1.208,1.2475,-3.3000000000000007,-3.1500000000000004,False,-1
1.208,1.2475,-3.1500000000000004,-3.0,False,-1
1.208,1.2475,-3.0,-2.8499999999999996,False,-1
1.208,1.2475,-2.8499999999999996,-2.700000000000001,False,-1
1.208,1.2475,-2.700000000000001,-2.5500000000000007,False,-1
1.208,1.2475,-2.5500000000000007,-2.4000000000000004,False,-1
1.208,1.2475,-2.4000000000000004,-2.25,False,-1
1.208,1.2475,-2.25,-2.0999999999999996,False,-1
1.208,1.2475,-2.0999999999999996,-1.950000000000001,False,-1
1.208,1.2475,-1.950000000000001,-1.8000000000000007,False,-1
1.208,1.2475,-1.8000000000000007,-1.6500000000000004,False,-1
1.208,1.2475,-1.6500000000000004,-1.5,False,-1
1.208,1.2475,-1.5,-1.3499999999999996,False,-1
1.208,1.2475,-1.3499999999999996,-1.200000000000001,False,-1
1.208,1.2475,-1.200000000000001,-1.0500000000000007,False,-1
1.208,1.2475,-1.0500000000000007,-0.9000000000000004,False,-1
1.208,1.2475,-0.9000000000000004,-0.75,False,-1
1.208,1.2475,-0.75,-0.5999999999999996,False,-1
1.208,1.2475,-0.5999999999999996,-0.45000000000000107,False,-1
1.208,1.2475,-0.45000000000000107,-0.3000000000000007,False,-1
1.208,1.2475,-0.3000000000000007,-0.15000000000000036,False,-1
1.208,1.2475,-0.15000000000000036,0.0,False,-1
1.208,1.2475,0.0,0.15000000000000036,False,-1
1.208,1.2475,0.15000000000000036,0.29999999999999893,False,-1
1.208,1.2475,0.29999999999999893,0.4499999999999993,False,-1
1.208,1.2475,0.4499999999999993,0.5999999999999996,False,-1
1.208,1.2475,0.5999999999999996,0.75,False,-1
1.208,1.2475,0.75,0.9000000000000004,False,-1
1.208,1.2475,0.9000000000000004,1.049999999999999,False,-1
1.208,1.2475,1.049999999999999,1.1999999999999993,False,-1
1.208,1.2475,1.1999999999999993,1.3499999999999996,False,-1
1.208,1.2475,1.3499999999999996,1.5,False,-1
1.208,1.2475,1.5,1.6500000000000004,False,-1
1.208,1.2475,1.6500000000000004,1.799999999999999,True,4
1.208,1.2475,1.799999999999999,1.9499999999999993,True,4
1.208,1.2475,1.9499999999999993,2.0999999999999996,False,-1
1.208,1.2475,2.0999999999999996,2.25,False,-1
1.208,1.2475,2.25,2.3999999999999986,False,-1
1.208,1.2475,2.3999999999999986,2.549999999999999,False,-1
1.208,1.2475,2.549999999999999,2.6999999999999993,False,-1
1.208,1.2475,2.6999999999999993,2.8499999999999996,False,-1
1.208,1.2475,2.8499999999999996,3.0,False,-1
1.208,1.2475,3.0,3.1499999999999986,True,3
1.208,1.2475,3.1499999999999986,3.299999999999999,True,3
1.208,1.2475,3.299999999999999,3.4499999999999993,True,3
1.208,1.2475,3.4499999999999993,3.5999999999999996,True,3
1.208,1.2475,3.5999999999999996,3.75,False,-1
1.208,1.2475,3.75,3.8999999999999986,False,-1
1.208,1.2475,3.8999999999999986,4.050000000000001,False,-1
1.208,1.2475,4.050000000000001,4.199999999999999,False,-1
1.208,1.2475,4.199999999999999,4.349999999999998,False,-1
1.208,1.2475,4.349999999999998,4.5,False,-1
1.208,1.2475,4.5,4.649999999999999,True,2
1.208,1.2475,4.649999999999999,4.800000000000001,False,-1
1.208,1.2475,4.800000000000001,4.949999999999999,False,-1
1.208,1.2475,4.949999999999999,5.099999999999998,False,-1
1.208,1.2475,5.099999999999998,5.25,False,-1
1.208,1.2475,5.25,5.399999999999999,False,-1
1.208,1.2475,5.399999999999999,5.550000000000001,False,-1
1.208,1.2475,5.550000000000001,5.699999999999999,False,-1
1.208,1.2475,5.699999999999999,5.849999999999998,False,-1
1.208,1.2475,5.849999999999998,6.0,False,-1
1.208,1.2475,6.0,6.149999999999999,False,-1
1.208,1.2475,6.149999999999999,6.300000000000001,False,-1
1.208,1.2475,6.300000000000001,6.449999999999999,False,-1
1.208,1.2475,6.449999999999999,6.599999999999998,False,-1
1.208,1.2475,6.599999999999998,6.75,False,-1
1.208,1.2475,6.75,6.899999999999999,False,-1
1.208,1.2475,6.899999999999999,7.050000000000001,True,0
1.208,1.2475,7.050000000000001,7.199999999999999,True,0
1.208,1.2475,7.199999999999999,7.349999999999998,True,0
1.208,1.2475,7.349999999999998,7.5,True,0
1.208,1.2475,7.5,7.649999999999999,True,0
1.208,1.2475,7.649999999999999,7.800000000000001,True,0
1.208,1.2475,7.800000000000001,7.949999999999999,True,0
1.208,1.2475,7.949999999999999,8.099999999999998,True,0
1.208,1.2475,8.099999999999998,8.25,True,0
1.208,1.2475,8.25,8.399999999999999,True,0
1.208,1.2475,8.399999999999999,8.55,True,0
1.208,1.2475,8.55,8.7,True,0
1.208,1.2475,8.7,8.849999999999998,True,0
1.208,1.2475,8.849999999999998,9.0,True,0
1.208,1.2475,9.0,9.149999999999999,True,0
1.208,1.2475,9.149999999999999,9.3,True,0
1.208,1.2475,9.3,9.45,True,0
1.208,1.2475,9.45,9.599999999999998,True,0
1.208,1.2475,9.599999999999998,9.75,True,0
1.208,1.2475,9.75,9.899999999999999,True,0
1.208,1.2475,9.899999999999999,10.05,True,0
1.208,1.2475,10.05,10.2,True,0
1.208,1.2475,10.2,10.349999999999998,True,0
1.208,1.2475,10.349999999999998,10.5,True,0
1.208,1.2475,10.5,10.649999999999999,True,0
1.208,1.2475,10.649999999999999,10.8,True,0
1.208,1.2475,10.8,10.95,True,0
1.208,1.2475,10.95,11.099999999999998,True,0
1.208,1.2475,11.099999999999998,11.25,True,0
1.208,1.2475,11.25,11.399999999999999,True,0
1.208,1.2475,11.399999999999999,11.55,True,0
1.208,1.2475,11.55,11.7,True,0
1.208,1.2475,11.7,11.849999999999998,True,0
1.208,1.2475,11.849999999999998,12.0,True,0
1.2475,1.287,-12.0,-11.85,False,-1
1.2475,1.287,-11.85,-11.7,False,-1
1.2475,1.287,-11.7,-11.55,False,-1
1.2475,1.287,-11.55,-11.4,False,-1
1.2475,1.287,-11.4,-11.25,False,-1
1.2475,1.287,-11.25,-11.1,False,-1
1.2475,1.287,-11.1,-10.95,False,-1
1.2475,1.287,-10.95,-10.8,False,-1
1.2475,1.287,-10.8,-10.65,False,-1
1.2475,1.287,-10.65,-10.5,False,-1
1.2475,1.287,-10.5,-10.35,False,-1
1.2475,1.287,-10.35,-10.2,False,-1
1.2475,1.287,-10.2,-10.05,False,-1
1.2475,1.287,-10.05,-9.9,False,-1
1.2475,1.287,-9.9,-9.75,False,-1
1.2475,1.287,-9.75,-9.6,False,-1
1.2475,1.287,-9.6,-9.45,False,-1
1.2475,1.287,-9.45,-9.3,False,-1
1.2475,1.287,-9.3,-9.15,False,-1
1.2475,1.287,-9.15,-9.0,False,-1
1.2475,1.287,-9.0,-8.85,False,-1
1.2475,1.287,-8.85,-8.7,False,-1
1.2475,1.287,-8.7,-8.55,False,-1
1.2475,1.287,-8.55,-8.4,False,-1
1.2475,1.287,-8.4,-8.25,False,-1
1.2475,1.287,-8.25,-8.1,False,-1
1.2475,1.287,-8.1,-7.95,False,-1
1.2475,1.287,-7.95,-7.8,False,-1
1.2475,1.287,-7.8,-7.65,False,-1
1.2475,1.287,-7.65,-7.5,False,-1
1.2475,1.287,-7.5,-7.3500000000000005,False,-1
1.2475,1.287,-7.3500000000000005,-7.2,False,-1
1.2475,1.287,-7.2,-7.05,False,-1
1.2475,1.287,-7.05,-6.9,False,-1
1.2475,1.287,-6.9,-6.75,False,-1
1.2475,1.287,-6.75,-6.6000000000000005,False,-1
1.2475,1.287,-6.6000000000000005,-6.45,False,-1
1.2475,1.287,-6.45,-6.3,False,-1
1.2475,1.287,-6.3,-6.15,False,-1
1.2475,1.287,-6.15,-6.0,False,-1
1.2475,1.287,-6.0,-5.8500000000000005,False,-1
1.2475,1.287,-5.8500000000000005,-5.7,False,-1
1.2475,1.287,-5.7,-5.55,False,-1
1.2475,1.287,-5.55,-5.4,False,-1
1.2475,1.287,-5.4,-5.25,False,-1
1.2475,1.287,-5.25,-5.1000000000000005,False,-1
1.2475,1.287,-5.1000000000000005,-4.95,False,-1
1.2475,1.287,-4.95,-4.800000000000001,False,-1
1.2475,1.287,-4.800000000000001,-4.65,False,-1
1.2475,1.287,-4.65,-4.5,False,-1
1.2475,1.287,-4.5,-4.3500000000000005,False,-1
1.2475,1.287,-4.3500000000000005,-4.2,False,-1
1.2475,1.287,-4.2,-4.050000000000001,False,-1
1.2475,1.287,-4.050000000000001,-3.9000000000000004,False,-1
1.2475,1.287,-3.9000000000000004,-3.75,False,-1
1.2475,1.287,-3.75,-3.5999999999999996,False,-1
1.2475,1.287,-3.5999999999999996,-3.450000000000001,False,-1
1.2475,1.287,-3.450000000000001,-3.3000000000000007,False,-1
1.2475,1.287,-3.3000000000000007,-3.1500000000000004,False,-1
1.2475,1.287,-3.1500000000000004,-3.0,False,-1
1.2475,1.287,-3.0,-2.8499999999999996,False,-1
1.2475,1.287,-2.8499999999999996,-2.700000000000001,False,-1
1.2475,1.287,-2.700000000000001,-2.5500000000000007,False,-1
1.2475,1.287,-2.5500000000000007,-2.4000000000000004,False,-1
1.2475,1.287,-2.4000000000000004,-2.25,False,-1
1.2475,1.287,-2.25,-2.0999999999999996,False,-1
1.2475,1.287,-2.0999999999999996,-1.950000000000001,False,-1
1.2475,1.287,-1.950000000000001,-1.8000000000000007,False,-1
1.2475,1.287,-1.8000000000000007,-1.6500000000000004,False,-1
1.2475,1.287,-1.6500000000000004,-1.5,False,-1
1.2475,1.287,-1.5,-1.3499999999999996,False,-1
1.2475,1.287,-1.3499999999999996,-1.200000000000001,False,-1
1.2475,1.287,-1.200000000000001,-1.0500000000000007,False,-1
1.2475,1.287,-1.0500000000000007,-0.9000000000000004,False,-1
1.2475,1.287,-0.9000000000000004,-0.75,False,-1
1.2475,1.287,-0.75,-0.5999999999999996,False,-1
1.2475,1.287,-0.5999999999999996,-0.45000000000000107,False,-1
1.2475,1.287,-0.45000000000000107,-0.3000000000000007,False,-1
1.2475,1.287,-0.3000000000000007,-0.15000000000000036,False,-1
1.2475,1.287,-0.15000000000000036,0.0,False,-1
1.2475,1.287,0.0,0.15000000000000036,False,-1
1.2475,1.287,0.15000000000000036,0.29999999999999893,False,-1
1.2475,1.287,0.29999999999999893,0.4499999999999993,False,-1
1.2475,1.287,0.4499999999999993,0.5999999999999996,False,-1
1.2475,1.287,0.5999999999999996,0.75,False,-1
1.2475,1.287,0.75,0.9000000000000004,False,-1
1.2475,1.287,0.9000000000000004,1.049999999999999,False,-1
1.2475,1.287,1.049999999999999,1.1999999999999993,False,-1
1.2475,1.287,1.1999999999999993,1.3499999999999996,False,-1
1.2475,1.287,1.3499999999999996,1.5,False,-1
1.2475,1.287,1.5,1.6500000000000004,True,4
1.2475,1.287,1.6500000000000004,1.799999999999999,True,4
1.2475,1.287,1.799999999999999,1.9499999999999993,True,4
1.2475,1.287,1.9499999999999993,2.0999999999999996,True,4
