rho_lower,rho_upper,log10_tau_lower,log10_tau_upper,depth
4.771640625,4.7778125000000005,-5.9,-5.875,4
4.76546875,4.771640625,-5.9,-5.875,4
4.759296875,4.76546875,-5.9,-5.875,4
4.753125000000001,4.759296875,-5.9,-5.875,4
4.7963281250000005,4.8025,-5.925000000000001,-5.9,4
4.790156250000001,4.7963281250000005,-5.925000000000001,-5.9,4
4.7963281250000005,4.8025,-5.95,-5.925000000000001,4
4.783984375000001,4.790156250000001,-5.925000000000001,-5.9,4
4.7778125000000005,4.783984375000001,-5.925000000000001,-5.9,4
4.771640625,4.7778125000000005,-5.925000000000001,-5.9,4
4.76546875,4.771640625,-5.925000000000001,-5.9,4
4.746953125000001,4.753125000000001,-5.875,-5.85,4
4.74078125,4.746953125000001,-5.875,-5.85,4
4.746953125000001,4.753125000000001,-5.9,-5.875,4
4.74078125,4.746953125000001,-5.9,-5.875,4
4.734609375,4.74078125,-5.875,-5.85,4
4.7284375,4.734609375,-5.875,-5.85,4
4.716093750000001,4.722265625,-5.85,-5.824999999999999,4
4.709921875000001,4.716093750000001,-5.85,-5.824999999999999,4
4.70375,4.709921875000001,-5.85,-5.824999999999999,4
4.722265625,4.7284375,-5.875,-5.85,4
4.716093750000001,4.722265625,-5.875,-5.85,4
4.709921875000001,4.716093750000001,-5.875,-5.85,4
4.790156250000001,4.7963281250000005,-8.375,-8.350000000000001,4
4.7963281250000005,4.8025,-8.4,-8.375,4
4.790156250000001,4.7963281250000005,-8.4,-8.375,4
4.783984375000001,4.790156250000001,-8.375,-8.350000000000001,4
4.7778125000000005,4.783984375000001,-8.375,-8.350000000000001,4
4.783984375000001,4.790156250000001,-8.4,-8.375,4
4.76546875,4.771640625,-8.350000000000001,-8.325000000000001,4
