rho_lower,rho_upper,log10_tau_lower,log10_tau_upper,depth
1.25733642578125,1.25830078125,-1.6875,-1.681640625,24
1.25733642578125,1.25830078125,-1.681640625,-1.67578125,24
1.25830078125,1.25926513671875,-1.6875,-1.681640625,24
1.27662353515625,1.277587890625,-1.787109375,-1.78125,24
1.277587890625,1.27855224609375,-1.787109375,-1.78125,24
1.27855224609375,1.2795166015625,-1.79296875,-1.787109375,24
1.27855224609375,1.2795166015625,-1.787109375,-1.78125,24
1.28048095703125,1.2814453125,-1.798828125,-1.79296875,24
1.2795166015625,1.28048095703125,-1.79296875,-1.787109375,24
1.2795166015625,1.28048095703125,-1.787109375,-1.78125,24
1.28048095703125,1.2814453125,-1.79296875,-1.787109375,24
1.28048095703125,1.2814453125,-1.787109375,-1.78125,24
1.266015625,1.26697998046875,-1.751953125,-1.74609375,24
1.26697998046875,1.2679443359375,-1.751953125,-1.74609375,24
1.266015625,1.26697998046875,-1.74609375,-1.740234375,24
1.266015625,1.26697998046875,-1.740234375,-1.734375,24
1.26697998046875,1.2679443359375,-1.74609375,-1.740234375,24
1.26697998046875,1.2679443359375,-1.740234375,-1.734375,24
1.2679443359375,1.26890869140625,-1.7578125,-1.751953125,24
1.2679443359375,1.26890869140625,-1.751953125,-1.74609375,24
1.26890869140625,1.269873046875,-1.7578125,-1.751953125,24
1.26890869140625,1.269873046875,-1.751953125,-1.74609375,24
1.2679443359375,1.26890869140625,-1.74609375,-1.740234375,24
1.2679443359375,1.26890869140625,-1.740234375,-1.734375,24
1.26890869140625,1.269873046875,-1.74609375,-1.740234375,24
1.26890869140625,1.269873046875,-1.740234375,-1.734375,24
1.269873046875,1.27083740234375,-1.763671875,-1.7578125,24
1.27083740234375,1.2718017578125,-1.763671875,-1.7578125,24
1.2718017578125,1.27276611328125,-1.76953125,-1.763671875,24
1.2718017578125,1.27276611328125,-1.763671875,-1.7578125,24
1.27276611328125,1.27373046875,-1.76953125,-1.763671875,24
1.27276611328125,1.27373046875,-1.763671875,-1.7578125,24
1.269873046875,1.27083740234375,-1.7578125,-1.751953125,24
1.269873046875,1.27083740234375,-1.751953125,-1.74609375,24
1.27083740234375,1.2718017578125,-1.7578125,-1.751953125,24
1.27083740234375,1.2718017578125,-1.751953125,-1.74609375,24
1.269873046875,1.27083740234375,-1.74609375,-1.740234375,24
1.269873046875,1.27083740234375,-1.740234375,-1.734375,24
1.27083740234375,1.2718017578125,-1.74609375,-1.740234375,24
1.27083740234375,1.2718017578125,-1.740234375,-1.734375,24
1.2718017578125,1.27276611328125,-1.7578125,-1.751953125,24
1.2718017578125,1.27276611328125,-1.751953125,-1.74609375,24
1.27276611328125,1.27373046875,-1.7578125,-1.751953125,24
1.27276611328125,1.27373046875,-1.751953125,-1.74609375,24
1.2718017578125,1.27276611328125,-1.74609375,-1.740234375,24
1.2718017578125,1.27276611328125,-1.740234375,-1.734375,24
1.27276611328125,1.27373046875,-1.74609375,-1.740234375,24
1.27276611328125,1.27373046875,-1.740234375,-1.734375,24
1.266015625,1.26697998046875,-1.734375,-1.728515625,24
1.266015625,1.26697998046875,-1.728515625,-1.72265625,24
1.26697998046875,1.2679443359375,-1.734375,-1.728515625,24
1.26697998046875,1.2679443359375,-1.728515625,-1.72265625,24
1.266015625,1.26697998046875,-1.72265625,-1.716796875,24
1.266015625,1.26697998046875,-1.716796875,-1.7109375,24
1.26697998046875,1.2679443359375,-1.72265625,-1.716796875,24
1.26697998046875,1.2679443359375,-1.716796875,-1.7109375,24
1.2679443359375,1.26890869140625,-1.734375,-1.728515625,24
1.2679443359375,1.26890869140625,-1.728515625,-1.72265625,24
1.26890869140625,1.269873046875,-1.734375,-1.728515625,24
1.26890869140625,1.269873046875,-1.728515625,-1.72265625,24
1.2679443359375,1.26890869140625,-1.72265625,-1.716796875,24
1.2679443359375,1.26890869140625,-1.716796875,-1.7109375,24
1.26890869140625,1.269873046875,-1.72265625,-1.716796875,24
1.266015625,1.26697998046875,-1.7109375,-1.705078125,24
1.269873046875,1.27083740234375,-1.734375,-1.728515625,24
1.269873046875,1.27083740234375,-1.728515625,-1.72265625,24
1.27083740234375,1.2718017578125,-1.734375,-1.728515625,24
1.27083740234375,1.2718017578125,-1.728515625,-1.72265625,24
1.2718017578125,1.27276611328125,-1.734375,-1.728515625,24
1.27276611328125,1.27373046875,-1.734375,-1.728515625,24
1.27373046875,1.27469482421875,-1.775390625,-1.76953125,24
1.27469482421875,1.2756591796875,-1.775390625,-1.76953125,24
1.27373046875,1.27469482421875,-1.76953125,-1.763671875,24
1.27373046875,1.27469482421875,-1.763671875,-1.7578125,24
1.27469482421875,1.2756591796875,-1.76953125,-1.763671875,24
1.27469482421875,1.2756591796875,-1.763671875,-1.7578125,24
1.2756591796875,1.27662353515625,-1.78125,-1.775390625,24
1.2756591796875,1.27662353515625,-1.775390625,-1.76953125,24
1.27662353515625,1.277587890625,-1.78125,-1.775390625,24
1.27662353515625,1.277587890625,-1.775390625,-1.76953125,24
1.2756591796875,1.27662353515625,-1.76953125,-1.763671875,24
1.2756591796875,1.27662353515625,-1.763671875,-1.7578125,24
1.27662353515625,1.277587890625,-1.76953125,-1.763671875,24
1.27662353515625,1.277587890625,-1.763671875,-1.7578125,24
1.27373046875,1.27469482421875,-1.7578125,-1.751953125,24
1.27373046875,1.27469482421875,-1.751953125,-1.74609375,24
1.27469482421875,1.2756591796875,-1.7578125,-1.751953125,24
1.27469482421875,1.2756591796875,-1.751953125,-1.74609375,24
1.27373046875,1.27469482421875,-1.74609375,-1.740234375,24
1.27373046875,1.27469482421875,-1.740234375,-1.734375,24
1.27469482421875,1.2756591796875,-1.74609375,-1.740234375,24
1.27469482421875,1.2756591796875,-1.740234375,-1.734375,24
1.2756591796875,1.27662353515625,-1.7578125,-1.751953125,24
1.2756591796875,1.27662353515625,-1.751953125,-1.74609375,24
1.27662353515625,1.277587890625,-1.7578125,-1.751953125,24
1.27662353515625,1.277587890625,-1.751953125,-1.74609375,24
1.2756591796875,1.27662353515625,-1.74609375,-1.740234375,24
1.27662353515625,1.277587890625,-1.74609375,-1.740234375,24
1.277587890625,1.27855224609375,-1.78125,-1.775390625,24
1.277587890625,1.27855224609375,-1.775390625,-1.76953125,24
1.27855224609375,1.2795166015625,-1.78125,-1.775390625,24
1.27855224609375,1.2795166015625,-1.775390625,-1.76953125,24
1.277587890625,1.27855224609375,-1.76953125,-1.763671875,24
1.277587890625,1.27855224609375,-1.763671875,-1.7578125,24
1.27855224609375,1.2795166015625,-1.76953125,-1.763671875,24
1.27855224609375,1.2795166015625,-1.763671875,-1.7578125,24
1.2795166015625,1.28048095703125,-1.78125,-1.775390625,24
1.2795166015625,1.28048095703125,-1.775390625,-1.76953125,24
1.28048095703125,1.2814453125,-1.78125,-1.775390625,24
1.28048095703125,1.2814453125,-1.775390625,-1.76953125,24
1.2795166015625,1.28048095703125,-1.76953125,-1.763671875,24
1.2795166015625,1.28048095703125,-1.763671875,-1.7578125,24
1.28048095703125,1.2814453125,-1.76953125,-1.763671875,24
1.28048095703125,1.2814453125,-1.763671875,-1.7578125,24
1.277587890625,1.27855224609375,-1.7578125,-1.751953125,24
1.277587890625,1.27855224609375,-1.751953125,-1.74609375,24
1.27855224609375,1.2795166015625,-1.7578125,-1.751953125,24
1.2795166015625,1.28048095703125,-1.7578125,-1.751953125,24
1.28433837890625,1.285302734375,-1.810546875,-1.8046875,24
1.2814453125,1.28240966796875,-1.798828125,-1.79296875,24
1.28240966796875,1.2833740234375,-1.8046875,-1.798828125,24
1.28240966796875,1.2833740234375,-1.798828125,-1.79296875,24
1.2814453125,1.28240966796875,-1.79296875,-1.787109375,24
1.2814453125,1.28240966796875,-1.787109375,-1.78125,24
1.28240966796875,1.2833740234375,-1.79296875,-1.787109375,24
1.28240966796875,1.2833740234375,-1.787109375,-1.78125,24
1.2833740234375,1.28433837890625,-1.8046875,-1.798828125,24
1.2833740234375,1.28433837890625,-1.798828125,-1.79296875,24
1.28433837890625,1.285302734375,-1.8046875,-1.798828125,24
1.28433837890625,1.285302734375,-1.798828125,-1.79296875,24
1.2833740234375,1.28433837890625,-1.79296875,-1.787109375,24
1.2833740234375,1.28433837890625,-1.787109375,-1.78125,24
1.28433837890625,1.285302734375,-1.79296875,-1.787109375,24
1.28433837890625,1.285302734375,-1.787109375,-1.78125,24
1.285302734375,1.28626708984375,-1.810546875,-1.8046875,24
1.28626708984375,1.2872314453125,-1.81640625,-1.810546875,24
1.28626708984375,1.2872314453125,-1.810546875,-1.8046875,24
1.28819580078125,1.28916015625,-1.822265625,-1.81640625,24
1.2872314453125,1.28819580078125,-1.81640625,-1.810546875,24
1.2872314453125,1.28819580078125,-1.810546875,-1.8046875,24
1.28819580078125,1.28916015625,-1.81640625,-1.810546875,24
1.28819580078125,1.28916015625,-1.810546875,-1.8046875,24
1.285302734375,1.28626708984375,-1.8046875,-1.798828125,24
1.285302734375,1.28626708984375,-1.798828125,-1.79296875,24
1.28626708984375,1.2872314453125,-1.8046875,-1.798828125,24
1.28626708984375,1.2872314453125,-1.798828125,-1.79296875,24
1.285302734375,1.28626708984375,-1.79296875,-1.787109375,24
1.285302734375,1.28626708984375,-1.787109375,-1.78125,24
1.28626708984375,1.2872314453125,-1.79296875,-1.787109375,24
1.28626708984375,1.2872314453125,-1.787109375,-1.78125,24
1.2872314453125,1.28819580078125,-1.8046875,-1.798828125,24
1.2872314453125,1.28819580078125,-1.798828125,-1.79296875,24
1.28819580078125,1.28916015625,-1.8046875,-1.798828125,24
1.28819580078125,1.28916015625,-1.798828125,-1.79296875,24
1.2872314453125,1.28819580078125,-1.79296875,-1.787109375,24
1.2872314453125,1.28819580078125,-1.787109375,-1.78125,24
1.28819580078125,1.28916015625,-1.79296875,-1.787109375,24
1.28819580078125,1.28916015625,-1.787109375,-1.78125,24
1.29205322265625,1.293017578125,-1.833984375,-1.828125,24
1.293017578125,1.29398193359375,-1.833984375,-1.828125,24
1.29398193359375,1.2949462890625,-1.83984375,-1.833984375,24
1.29398193359375,1.2949462890625,-1.833984375,-1.828125,24
1.29591064453125,1.296875,-1.845703125,-1.83984375,24
1.2949462890625,1.29591064453125,-1.83984375,-1.833984375,24
1.2949462890625,1.29591064453125,-1.833984375,-1.828125,24
1.29591064453125,1.296875,-1.83984375,-1.833984375,24
1.29591064453125,1.296875,-1.833984375,-1.828125,24
1.28916015625,1.29012451171875,-1.822265625,-1.81640625,24
1.29012451171875,1.2910888671875,-1.828125,-1.822265625,24
1.29012451171875,1.2910888671875,-1.822265625,-1.81640625,24
1.28916015625,1.29012451171875,-1.81640625,-1.810546875,24
1.28916015625,1.29012451171875,-1.810546875,-1.8046875,24
1.29012451171875,1.2910888671875,-1.81640625,-1.810546875,24
1.29012451171875,1.2910888671875,-1.810546875,-1.8046875,24
1.2910888671875,1.29205322265625,-1.828125,-1.822265625,24
1.2910888671875,1.29205322265625,-1.822265625,-1.81640625,24
1.29205322265625,1.293017578125,-1.828125,-1.822265625,24
1.29205322265625,1.293017578125,-1.822265625,-1.81640625,24
1.2910888671875,1.29205322265625,-1.81640625,-1.810546875,24
1.2910888671875,1.29205322265625,-1.810546875,-1.8046875,24
1.29205322265625,1.293017578125,-1.81640625,-1.810546875,24
1.29205322265625,1.293017578125,-1.810546875,-1.8046875,24
1.28916015625,1.29012451171875,-1.8046875,-1.798828125,24
1.28916015625,1.29012451171875,-1.798828125,-1.79296875,24
1.29012451171875,1.2910888671875,-1.8046875,-1.798828125,24
1.29012451171875,1.2910888671875,-1.798828125,-1.79296875,24
1.28916015625,1.29012451171875,-1.79296875,-1.787109375,24
1.29012451171875,1.2910888671875,-1.79296875,-1.787109375,24
1.2910888671875,1.29205322265625,-1.8046875,-1.798828125,24
1.2910888671875,1.29205322265625,-1.798828125,-1.79296875,24
1.29205322265625,1.293017578125,-1.8046875,-1.798828125,24
1.29205322265625,1.293017578125,-1.798828125,-1.79296875,24
1.293017578125,1.29398193359375,-1.828125,-1.822265625,24
1.293017578125,1.29398193359375,-1.822265625,-1.81640625,24
1.29398193359375,1.2949462890625,-1.828125,-1.822265625,24
1.29398193359375,1.2949462890625,-1.822265625,-1.81640625,24
1.293017578125,1.29398193359375,-1.81640625,-1.810546875,24
1.293017578125,1.29398193359375,-1.810546875,-1.8046875,24
1.29398193359375,1.2949462890625,-1.81640625,-1.810546875,24
1.29398193359375,1.2949462890625,-1.810546875,-1.8046875,24
1.2949462890625,1.29591064453125,-1.828125,-1.822265625,24
1.2949462890625,1.29591064453125,-1.822265625,-1.81640625,24
1.29591064453125,1.296875,-1.828125,-1.822265625,24
1.29591064453125,1.296875,-1.822265625,-1.81640625,24
1.2949462890625,1.29591064453125,-1.81640625,-1.810546875,24
1.2949462890625,1.29591064453125,-1.810546875,-1.8046875,24
1.29591064453125,1.296875,-1.81640625,-1.810546875,24
1.293017578125,1.29398193359375,-1.8046875,-1.798828125,24
1.29398193359375,1.2949462890625,-1.8046875,-1.798828125,24
1.2814453125,1.28240966796875,-1.78125,-1.775390625,24
1.2814453125,1.28240966796875,-1.775390625,-1.76953125,24
1.28240966796875,1.2833740234375,-1.78125,-1.775390625,24
1.28240966796875,1.2833740234375,-1.775390625,-1.76953125,24
1.2814453125,1.28240966796875,-1.76953125,-1.763671875,24
1.2814453125,1.28240966796875,-1.763671875,-1.7578125,24
1.28240966796875,1.2833740234375,-1.76953125,-1.763671875,24
1.2833740234375,1.28433837890625,-1.78125,-1.775390625,24
1.2833740234375,1.28433837890625,-1.775390625,-1.76953125,24
1.28433837890625,1.285302734375,-1.78125,-1.775390625,24
1.28433837890625,1.285302734375,-1.775390625,-1.76953125,24
1.2833740234375,1.28433837890625,-1.76953125,-1.763671875,24
1.285302734375,1.28626708984375,-1.78125,-1.775390625,24
1.285302734375,1.28626708984375,-1.775390625,-1.76953125,24
1.28626708984375,1.2872314453125,-1.78125,-1.775390625,24
1.07218017578125,1.07314453125,-1.330078125,-1.32421875,24
1.0712158203125,1.07218017578125,-1.32421875,-1.318359375,24
1.0712158203125,1.07218017578125,-1.318359375,-1.3125,24
1.07218017578125,1.07314453125,-1.32421875,-1.318359375,24
1.07218017578125,1.07314453125,-1.318359375,-1.3125,24
1.07603759765625,1.077001953125,-1.365234375,-1.359375,24
1.0789306640625,1.07989501953125,-1.388671875,-1.3828125,24
1.07989501953125,1.080859375,-1.39453125,-1.388671875,24
1.07989501953125,1.080859375,-1.388671875,-1.3828125,24
1.07796630859375,1.0789306640625,-1.3828125,-1.376953125,24
1.07796630859375,1.0789306640625,-1.376953125,-1.37109375,24
1.077001953125,1.07796630859375,-1.37109375,-1.365234375,24
1.077001953125,1.07796630859375,-1.365234375,-1.359375,24
1.07796630859375,1.0789306640625,-1.37109375,-1.365234375,24
1.07796630859375,1.0789306640625,-1.365234375,-1.359375,24
1.0789306640625,1.07989501953125,-1.3828125,-1.376953125,24
1.0789306640625,1.07989501953125,-1.376953125,-1.37109375,24
1.07989501953125,1.080859375,-1.3828125,-1.376953125,24
1.07989501953125,1.080859375,-1.376953125,-1.37109375,24
1.0789306640625,1.07989501953125,-1.37109375,-1.365234375,24
1.0789306640625,1.07989501953125,-1.365234375,-1.359375,24
1.07989501953125,1.080859375,-1.37109375,-1.365234375,24
1.07989501953125,1.080859375,-1.365234375,-1.359375,24
1.07314453125,1.07410888671875,-1.341796875,-1.3359375,24
1.07410888671875,1.0750732421875,-1.34765625,-1.341796875,24
1.07410888671875,1.0750732421875,-1.341796875,-1.3359375,24
1.0750732421875,1.07603759765625,-1.353515625,-1.34765625,24
1.07603759765625,1.077001953125,-1.359375,-1.353515625,24
1.07603759765625,1.077001953125,-1.353515625,-1.34765625,24
1.0750732421875,1.07603759765625,-1.34765625,-1.341796875,24
1.0750732421875,1.07603759765625,-1.341796875,-1.3359375,24
1.07603759765625,1.077001953125,-1.34765625,-1.341796875,24
1.07603759765625,1.077001953125,-1.341796875,-1.3359375,24
1.07314453125,1.07410888671875,-1.3359375,-1.330078125,24
1.07314453125,1.07410888671875,-1.330078125,-1.32421875,24
1.07410888671875,1.0750732421875,-1.3359375,-1.330078125,24
1.07410888671875,1.0750732421875,-1.330078125,-1.32421875,24
1.07314453125,1.07410888671875,-1.32421875,-1.318359375,24
1.07314453125,1.07410888671875,-1.318359375,-1.3125,24
1.07410888671875,1.0750732421875,-1.32421875,-1.318359375,24
1.07410888671875,1.0750732421875,-1.318359375,-1.3125,24
1.0750732421875,1.07603759765625,-1.3359375,-1.330078125,24
1.0750732421875,1.07603759765625,-1.330078125,-1.32421875,24
1.07603759765625,1.077001953125,-1.3359375,-1.330078125,24
1.07603759765625,1.077001953125,-1.330078125,-1.32421875,24
1.0750732421875,1.07603759765625,-1.32421875,-1.318359375,24
1.0750732421875,1.07603759765625,-1.318359375,-1.3125,24
1.07603759765625,1.077001953125,-1.32421875,-1.318359375,24
1.07603759765625,1.077001953125,-1.318359375,-1.3125,24
1.077001953125,1.07796630859375,-1.359375,-1.353515625,24
1.077001953125,1.07796630859375,-1.353515625,-1.34765625,24
1.07796630859375,1.0789306640625,-1.359375,-1.353515625,24
1.07796630859375,1.0789306640625,-1.353515625,-1.34765625,24
1.077001953125,1.07796630859375,-1.34765625,-1.341796875,24
1.077001953125,1.07796630859375,-1.341796875,-1.3359375,24
1.07796630859375,1.0789306640625,-1.34765625,-1.341796875,24
1.07796630859375,1.0789306640625,-1.341796875,-1.3359375,24
1.0789306640625,1.07989501953125,-1.359375,-1.353515625,24
1.0789306640625,1.07989501953125,-1.353515625,-1.34765625,24
1.07989501953125,1.080859375,-1.359375,-1.353515625,24
1.07989501953125,1.080859375,-1.353515625,-1.34765625,24
1.0789306640625,1.07989501953125,-1.34765625,-1.341796875,24
1.0789306640625,1.07989501953125,-1.341796875,-1.3359375,24
1.07989501953125,1.080859375,-1.34765625,-1.341796875,24
1.07989501953125,1.080859375,-1.341796875,-1.3359375,24
1.077001953125,1.07796630859375,-1.3359375,-1.330078125,24
1.077001953125,1.07796630859375,-1.330078125,-1.32421875,24
1.07796630859375,1.0789306640625,-1.3359375,-1.330078125,24
1.07796630859375,1.0789306640625,-1.330078125,-1.32421875,24
1.077001953125,1.07796630859375,-1.32421875,-1.318359375,24
1.077001953125,1.07796630859375,-1.318359375,-1.3125,24
1.07796630859375,1.0789306640625,-1.32421875,-1.318359375,24
1.07796630859375,1.0789306640625,-1.318359375,-1.3125,24
1.0789306640625,1.07989501953125,-1.3359375,-1.330078125,24
1.0789306640625,1.07989501953125,-1.330078125,-1.32421875,24
1.07989501953125,1.080859375,-1.3359375,-1.330078125,24
1.07989501953125,1.080859375,-1.330078125,-1.32421875,24
1.0789306640625,1.07989501953125,-1.32421875,-1.318359375,24
1.0789306640625,1.07989501953125,-1.318359375,-1.3125,24
1.07989501953125,1.080859375,-1.32421875,-1.318359375,24
1.07989501953125,1.080859375,-1.318359375,-1.3125,24
1.06446533203125,1.0654296875,-1.259765625,-1.25390625,24
1.0635009765625,1.06446533203125,-1.248046875,-1.2421875,24
1.06446533203125,1.0654296875,-1.25390625,-1.248046875,24
1.06446533203125,1.0654296875,-1.248046875,-1.2421875,24
1.06253662109375,1.0635009765625,-1.2421875,-1.236328125,24
1.06253662109375,1.0635009765625,-1.236328125,-1.23046875,24
1.061572265625,1.06253662109375,-1.23046875,-1.224609375,24
1.061572265625,1.06253662109375,-1.224609375,-1.21875,24
1.06253662109375,1.0635009765625,-1.23046875,-1.224609375,24
1.06253662109375,1.0635009765625,-1.224609375,-1.21875,24
1.0635009765625,1.06446533203125,-1.2421875,-1.236328125,24
1.0635009765625,1.06446533203125,-1.236328125,-1.23046875,24
1.06446533203125,1.0654296875,-1.2421875,-1.236328125,24
1.06446533203125,1.0654296875,-1.236328125,-1.23046875,24
1.0635009765625,1.06446533203125,-1.23046875,-1.224609375,24
1.0635009765625,1.06446533203125,-1.224609375,-1.21875,24
1.06446533203125,1.0654296875,-1.23046875,-1.224609375,24
1.06446533203125,1.0654296875,-1.224609375,-1.21875,24
1.05675048828125,1.05771484375,-1.18359375,-1.177734375,24
1.05675048828125,1.05771484375,-1.177734375,-1.171875,24
1.05289306640625,1.053857421875,-1.142578125,-1.13671875,24
1.0519287109375,1.05289306640625,-1.130859375,-1.125,24
1.05289306640625,1.053857421875,-1.13671875,-1.130859375,24
1.05289306640625,1.053857421875,-1.130859375,-1.125,24
1.05482177734375,1.0557861328125,-1.16015625,-1.154296875,24
1.05482177734375,1.0557861328125,-1.154296875,-1.1484375,24
1.0557861328125,1.05675048828125,-1.171875,-1.166015625,24
1.0557861328125,1.05675048828125,-1.166015625,-1.16015625,24
1.05675048828125,1.05771484375,-1.171875,-1.166015625,24
1.05675048828125,1.05771484375,-1.166015625,-1.16015625,24
1.0557861328125,1.05675048828125,-1.16015625,-1.154296875,24
1.0557861328125,1.05675048828125,-1.154296875,-1.1484375,24
1.05675048828125,1.05771484375,-1.16015625,-1.154296875,24
1.05675048828125,1.05771484375,-1.154296875,-1.1484375,24
1.053857421875,1.05482177734375,-1.1484375,-1.142578125,24
1.053857421875,1.05482177734375,-1.142578125,-1.13671875,24
1.05482177734375,1.0557861328125,-1.1484375,-1.142578125,24
1.05482177734375,1.0557861328125,-1.142578125,-1.13671875,24
1.053857421875,1.05482177734375,-1.13671875,-1.130859375,24
1.053857421875,1.05482177734375,-1.130859375,-1.125,24
1.05482177734375,1.0557861328125,-1.13671875,-1.130859375,24
1.05482177734375,1.0557861328125,-1.130859375,-1.125,24
1.0557861328125,1.05675048828125,-1.1484375,-1.142578125,24
1.0557861328125,1.05675048828125,-1.142578125,-1.13671875,24
1.05675048828125,1.05771484375,-1.1484375,-1.142578125,24
1.05675048828125,1.05771484375,-1.142578125,-1.13671875,24
1.0557861328125,1.05675048828125,-1.13671875,-1.130859375,24
1.0557861328125,1.05675048828125,-1.130859375,-1.125,24
1.05675048828125,1.05771484375,-1.13671875,-1.130859375,24
1.05675048828125,1.05771484375,-1.130859375,-1.125,24
1.05867919921875,1.0596435546875,-1.201171875,-1.1953125,24
1.0596435546875,1.06060791015625,-1.212890625,-1.20703125,24
1.06060791015625,1.061572265625,-1.21875,-1.212890625,24
1.06060791015625,1.061572265625,-1.212890625,-1.20703125,24
1.0596435546875,1.06060791015625,-1.20703125,-1.201171875,24
1.0596435546875,1.06060791015625,-1.201171875,-1.1953125,24
1.06060791015625,1.061572265625,-1.20703125,-1.201171875,24
1.06060791015625,1.061572265625,-1.201171875,-1.1953125,24
1.05771484375,1.05867919921875,-1.189453125,-1.18359375,24
1.05867919921875,1.0596435546875,-1.1953125,-1.189453125,24
1.05867919921875,1.0596435546875,-1.189453125,-1.18359375,24
1.05771484375,1.05867919921875,-1.18359375,-1.177734375,24
1.05771484375,1.05867919921875,-1.177734375,-1.171875,24
1.05867919921875,1.0596435546875,-1.18359375,-1.177734375,24
1.05867919921875,1.0596435546875,-1.177734375,-1.171875,24
1.0596435546875,1.06060791015625,-1.1953125,-1.189453125,24
1.0596435546875,1.06060791015625,-1.189453125,-1.18359375,24
1.06060791015625,1.061572265625,-1.1953125,-1.189453125,24
1.06060791015625,1.061572265625,-1.189453125,-1.18359375,24
1.0596435546875,1.06060791015625,-1.18359375,-1.177734375,24
1.0596435546875,1.06060791015625,-1.177734375,-1.171875,24
1.06060791015625,1.061572265625,-1.18359375,-1.177734375,24
1.06060791015625,1.061572265625,-1.177734375,-1.171875,24
1.061572265625,1.06253662109375,-1.21875,-1.212890625,24
1.061572265625,1.06253662109375,-1.212890625,-1.20703125,24
1.06253662109375,1.0635009765625,-1.21875,-1.212890625,24
1.06253662109375,1.0635009765625,-1.212890625,-1.20703125,24
1.061572265625,1.06253662109375,-1.20703125,-1.201171875,24
1.061572265625,1.06253662109375,-1.201171875,-1.1953125,24
1.06253662109375,1.0635009765625,-1.20703125,-1.201171875,24
1.06253662109375,1.0635009765625,-1.201171875,-1.1953125,24
1.0635009765625,1.06446533203125,-1.21875,-1.212890625,24
1.0635009765625,1.06446533203125,-1.212890625,-1.20703125,24
1.06446533203125,1.0654296875,-1.21875,-1.212890625,24
1.06446533203125,1.0654296875,-1.212890625,-1.20703125,24
1.0635009765625,1.06446533203125,-1.20703125,-1.201171875,24
1.0635009765625,1.06446533203125,-1.201171875,-1.1953125,24
1.061572265625,1.06253662109375,-1.1953125,-1.189453125,24
1.061572265625,1.06253662109375,-1.189453125,-1.18359375,24
1.06253662109375,1.0635009765625,-1.1953125,-1.189453125,24
1.06253662109375,1.0635009765625,-1.189453125,-1.18359375,24
1.061572265625,1.06253662109375,-1.18359375,-1.177734375,24
1.05771484375,1.05867919921875,-1.171875,-1.166015625,24
1.05771484375,1.05867919921875,-1.166015625,-1.16015625,24
1.05867919921875,1.0596435546875,-1.171875,-1.166015625,24
1.05867919921875,1.0596435546875,-1.166015625,-1.16015625,24
1.05771484375,1.05867919921875,-1.16015625,-1.154296875,24
1.05771484375,1.05867919921875,-1.154296875,-1.1484375,24
1.05867919921875,1.0596435546875,-1.16015625,-1.154296875,24
1.05867919921875,1.0596435546875,-1.154296875,-1.1484375,24
1.0596435546875,1.06060791015625,-1.171875,-1.166015625,24
1.0596435546875,1.06060791015625,-1.166015625,-1.16015625,24
1.06060791015625,1.061572265625,-1.171875,-1.166015625,24
1.0596435546875,1.06060791015625,-1.16015625,-1.154296875,24
1.05771484375,1.05867919921875,-1.1484375,-1.142578125,24
1.05771484375,1.05867919921875,-1.142578125,-1.13671875,24
1.05867919921875,1.0596435546875,-1.1484375,-1.142578125,24
1.05771484375,1.05867919921875,-1.13671875,-1.130859375,24
1.06832275390625,1.069287109375,-1.294921875,-1.2890625,24
1.0654296875,1.06639404296875,-1.271484375,-1.265625,24
1.06639404296875,1.0673583984375,-1.27734375,-1.271484375,24
1.06639404296875,1.0673583984375,-1.271484375,-1.265625,24
1.0673583984375,1.06832275390625,-1.2890625,-1.283203125,24
1.0673583984375,1.06832275390625,-1.283203125,-1.27734375,24
1.06832275390625,1.069287109375,-1.2890625,-1.283203125,24
1.06832275390625,1.069287109375,-1.283203125,-1.27734375,24
1.0673583984375,1.06832275390625,-1.27734375,-1.271484375,24
1.0673583984375,1.06832275390625,-1.271484375,-1.265625,24
1.06832275390625,1.069287109375,-1.27734375,-1.271484375,24
1.06832275390625,1.069287109375,-1.271484375,-1.265625,24
1.069287109375,1.07025146484375,-1.306640625,-1.30078125,24
1.07025146484375,1.0712158203125,-1.3125,-1.306640625,24
1.07025146484375,1.0712158203125,-1.306640625,-1.30078125,24
1.069287109375,1.07025146484375,-1.30078125,-1.294921875,24
1.069287109375,1.07025146484375,-1.294921875,-1.2890625,24
1.07025146484375,1.0712158203125,-1.30078125,-1.294921875,24
1.07025146484375,1.0712158203125,-1.294921875,-1.2890625,24
1.0712158203125,1.07218017578125,-1.3125,-1.306640625,24
1.0712158203125,1.07218017578125,-1.306640625,-1.30078125,24
1.07218017578125,1.07314453125,-1.3125,-1.306640625,24
1.07218017578125,1.07314453125,-1.306640625,-1.30078125,24
1.0712158203125,1.07218017578125,-1.30078125,-1.294921875,24
1.0712158203125,1.07218017578125,-1.294921875,-1.2890625,24
1.07218017578125,1.07314453125,-1.30078125,-1.294921875,24
1.07218017578125,1.07314453125,-1.294921875,-1.2890625,24
1.069287109375,1.07025146484375,-1.2890625,-1.283203125,24
1.069287109375,1.07025146484375,-1.283203125,-1.27734375,24
1.07025146484375,1.0712158203125,-1.2890625,-1.283203125,24
1.07025146484375,1.0712158203125,-1.283203125,-1.27734375,24
1.069287109375,1.07025146484375,-1.27734375,-1.271484375,24
1.069287109375,1.07025146484375,-1.271484375,-1.265625,24
1.07025146484375,1.0712158203125,-1.27734375,-1.271484375,24
1.07025146484375,1.0712158203125,-1.271484375,-1.265625,24
